"Клиент";Наименование;Дата и время;Базовая стоимость по пакету c НДС;Стоимость по тарифу c НДС;Итоговая стоимость c НДС;Тарифный план;Тип трафика;Источник трафика;Продолжительность сек/байт;Округленная продолжительность сек;Вызываемый/вызывающий номер;Регион;Счет
"ЭЦ ""ПОТЕНЦИАЛ""";Входящие телефонные звонки 01.11.2022 16:27:58;01.11.2022 16:27:58;0,00000;0,00000;0,00000;Входящие;Входящие телефонные звонки;78312151912;200;200;79290399090;Нижегородская область - мобильные;"  "
"ЭЦ ""ПОТЕНЦИАЛ""";Входящие телефонные звонки 02.11.2022 15:20:23;02.11.2022 15:20:23;0,00000;0,00000;0,00000;Входящие;Входящие телефонные звонки;78312151912;96;96;79601690655;Нижегородская область - мобильные;"  "
"ЭЦ ""ПОТЕНЦИАЛ""";Входящие телефонные звонки 02.11.2022 15:46:40;02.11.2022 15:46:40;0,00000;0,00000;0,00000;Входящие;Входящие телефонные звонки;78312151912;91;91;79527791512;Нижегородская область - мобильные;"  "
"ЭЦ ""ПОТЕНЦИАЛ""";Входящие телефонные звонки 02.11.2022 16:21:20;02.11.2022 16:21:20;0,00000;0,00000;0,00000;Входящие;Входящие телефонные звонки;78312151912;68;68;79108990699;Нижегородская область - мобильные;"  "
"ЭЦ ""ПОТЕНЦИАЛ""";Входящие телефонные звонки 03.11.2022 09:51:02;03.11.2022 09:51:02;0,00000;0,00000;0,00000;Входящие;Входящие телефонные звонки;78312151912;32;32;79290399090;Нижегородская область - мобильные;"  "
"ЭЦ ""ПОТЕНЦИАЛ""";Входящие телефонные звонки 08.11.2022 09:38:50;08.11.2022 09:38:50;0,00000;0,00000;0,00000;Входящие;Входящие телефонные звонки;78312151912;118;118;79038472000;Нижегородская область - мобильные;"  "
"ЭЦ ""ПОТЕНЦИАЛ""";Входящие телефонные звонки 09.11.2022 10:26:04;09.11.2022 10:26:04;0,00000;0,00000;0,00000;Входящие;Входящие телефонные звонки;78312151912;34;34;79038472000;Нижегородская область - мобильные;"  "
"ЭЦ ""ПОТЕНЦИАЛ""";Входящие телефонные звонки 10.11.2022 09:31:51;10.11.2022 09:31:51;0,00000;0,00000;0,00000;Входящие;Входящие телефонные звонки;78312151912;914;914;78312525913;Нижний Новгород;"  "
"ЭЦ ""ПОТЕНЦИАЛ""";Входящие телефонные звонки 10.11.2022 09:47:27;10.11.2022 09:47:27;0,00000;0,00000;0,00000;Входящие;Входящие телефонные звонки;78312151912;413;413;78312525913;Нижний Новгород;"  "
"ЭЦ ""ПОТЕНЦИАЛ""";Входящие телефонные звонки 10.11.2022 14:48:26;10.11.2022 14:48:26;0,00000;0,00000;0,00000;Входящие;Входящие телефонные звонки;78312151912;1128;1128;78312525913;Нижний Новгород;"  "
"ЭЦ ""ПОТЕНЦИАЛ""";Входящие телефонные звонки 10.11.2022 19:26:49;10.11.2022 19:26:49;0,00000;0,00000;0,00000;Входящие;Входящие телефонные звонки;78312151912;15;15;79872212714;Республика Татарстан - мобильные;"  "
"ЭЦ ""ПОТЕНЦИАЛ""";Входящие телефонные звонки 14.11.2022 12:21:14;14.11.2022 12:21:14;0,00000;0,00000;0,00000;Входящие;Входящие телефонные звонки;78312151912;450;450;78312525913;Нижний Новгород;"  "
"ЭЦ ""ПОТЕНЦИАЛ""";Входящие телефонные звонки 15.11.2022 17:53:13;15.11.2022 17:53:13;0,00000;0,00000;0,00000;Входящие;Входящие телефонные звонки;78312151912;58;58;79040415811;Нижегородская область - мобильные;"  "
"ЭЦ ""ПОТЕНЦИАЛ""";Входящие телефонные звонки 17.11.2022 10:12:07;17.11.2022 10:12:07;0,00000;0,00000;0,00000;Входящие;Входящие телефонные звонки;78312151912;23;23;78312525913;Нижний Новгород;"  "
"ЭЦ ""ПОТЕНЦИАЛ""";Входящие телефонные звонки 17.11.2022 12:06:11;17.11.2022 12:06:11;0,00000;0,00000;0,00000;Входящие;Входящие телефонные звонки;78312151912;11;11;78312525913;Нижний Новгород;"  "
"ЭЦ ""ПОТЕНЦИАЛ""";Входящие телефонные звонки 17.11.2022 12:17:58;17.11.2022 12:17:58;0,00000;0,00000;0,00000;Входящие;Входящие телефонные звонки;78312151912;17;17;78312525913;Нижний Новгород;"  "
